0,2023-11-25 22:28:09.607506,0.4909457888990396
1,2023-11-25 22:33:09.607506,0.5037486520827466
2,2023-11-25 22:38:09.607506,0.5050180134476977
3,2023-11-25 22:43:09.607506,0.5026822755604743
4,2023-11-25 22:48:09.607506,0.5069927406655048
5,2023-11-25 22:53:09.607506,0.503206935017373
6,2023-11-25 22:58:09.607506,0.5010258489702992
7,2023-11-25 23:03:09.607506,0.4979669941284672
8,2023-11-25 23:08:09.607506,0.5084337507084961
9,2023-11-25 23:13:09.607506,0.5097568549185691
10,2023-11-25 23:18:09.607506,0.4977217928354361
11,2023-11-25 23:23:09.607506,0.506659877438119
12,2023-11-25 23:28:09.607506,0.5068763461937594
13,2023-11-25 23:33:09.607506,0.49720818138056466
14,2023-11-25 23:38:09.607506,0.509787718415071
15,2023-11-25 23:43:09.607506,0.4947439963378791
16,2023-11-25 23:48:09.607506,0.506336608137347
17,2023-11-25 23:53:09.607506,0.5039496726252473
18,2023-11-25 23:58:09.607506,0.5025308229365758
19,2023-11-26 00:03:09.607506,0.49093738306988505
20,2023-11-26 00:08:09.607506,0.501582139457757
21,2023-11-26 00:13:09.607506,0.4953988050628223
22,2023-11-26 00:18:09.607506,0.49798082465410237
23,2023-11-26 00:23:09.607506,0.4934649492348723
24,2023-11-26 00:28:09.607506,0.5068916257152039
25,2023-11-26 00:33:09.607506,0.505443910428012
26,2023-11-26 00:38:09.607506,0.49203506081436055
27,2023-11-26 00:43:09.607506,0.5081842594178048
28,2023-11-26 00:48:09.607506,0.5002941609817327
29,2023-11-26 00:53:09.607506,0.49447790718354523
30,2023-11-26 00:58:09.607506,0.4955999298865336
31,2023-11-26 01:03:09.607506,0.49702395087649603
32,2023-11-26 01:08:09.607506,0.4974982786190062
33,2023-11-26 01:13:09.607506,0.5078046269673648
34,2023-11-26 01:18:09.607506,0.4925038413923373
35,2023-11-26 01:23:09.607506,0.4923691549102498
36,2023-11-26 01:28:09.607506,0.5012302555465425
37,2023-11-26 01:33:09.607506,0.4950074473555864
38,2023-11-26 01:38:09.607506,0.4903982594430147
39,2023-11-26 01:43:09.607506,0.5073595129711446
40,2023-11-26 01:48:09.607506,0.4945080618130764
41,2023-11-26 01:53:09.607506,0.5037175901062253
